name	halfgap[m]	nsigma
TCL.4R1.B1 	0.00531639344029 	10.0
TCL.5R1.B1 	0.00295033865251 	10.0
TCL.6R1.B1 	0.000934862800287 	10.0
TCTH.4L2.B1 	0.00297029628292 	15.0
TCTVA.4L2.B1 	0.00319132569207 	15.0
TDI.4L2.B1 	0.21 	999.0
TCLIA.4R2 	0.28 	999.0
TCLIB.6R2.B1 	0.194 	999.0
TCP.6L3.B1 	0.00412443306152 	16.0
TCSG.5L3.B1 	0.00325554685211 	19.6
TCSG.4R3.B1 	0.00225548612929 	19.6
TCSG.A5R3.B1 	0.00291387647752 	19.6
TCSG.B5R3.B1 	0.00329600877904 	19.6
TCLA.A5R3.B1 	0.00644095542127 	21.6
TCLA.B5R3.B1 	0.00597802804629 	21.6
TCLA.6R3.B1 	0.00552337338615 	21.6
TCLA.7R3.B1 	0.00395125045256 	21.6
TCTH.4L5.B1 	0.00990126838556 	11.1
TCTVA.4L5.B1 	0.00629125623523 	11.1
TCL.4R5.B1 	0.00531639344124 	10.0
TCL.5R5.B1 	0.00295394068036 	10.0
TCL.6R5.B1 	0.000836644804666 	10.0
TCDQA.A4R6.B 	0.0044943161371 	9.1
TCDQA.B4R6.B 	0.00454482139341 	9.1
TCDQA.C4R6.B 	0.00459556166072 	9.1
TCSG.4R6.B1 	0.0043961217132 	8.6
TCP.D6L7.B1 	0.00109366327952 	5.5
TCP.C6L7.B1 	0.00151675041608 	5.5
TCP.B6L7.B1 	0.00128066993932 	5.5
TCSG.A6L7.B1 	0.00179704060689 	7.5
TCSG.B5L7.B1 	0.00214760230218 	7.5
TCSG.A5L7.B1 	0.00219111459819 	7.5
TCSG.D4L7.B1 	0.00139893511223 	7.5
TCSG.B4L7.B1 	0.00199286736295 	7.5
TCSG.A4L7.B1 	0.00195915949087 	7.5
TCSG.A4R7.B1 	0.00196603152996 	7.5
TCSG.B5R7.B1 	0.00225108217338 	7.5
TCSG.D5R7.B1 	0.00226217773902 	7.5
TCSG.E5R7.B1 	0.00226493008188 	7.5
TCSG.6R7.B1 	0.0030888411898 	7.5
TCLA.A6R7.B1 	0.00157541715303 	10.1
TCLA.B6R7.B1 	0.00286701318326 	10.1
TCLA.C6R7.B1 	0.00279786146399 	10.1
TCLA.D6R7.B1 	0.00183086441815 	10.1
TCLA.A7R7.B1 	0.00181977490115 	10.1
TCTH.4L8.B1 	0.00332477382406 	15.0
TCTVA.4L8.B1 	0.0038286741098 	15.0
TCTH.4L1.B1 	0.00990126843271 	11.1
TCTVA.4L1.B1 	0.0062912562471 	11.1
