name	halfgap[m]	nsigma
TCL.5R1.B1 	0.00295033791018 	10.0
TCTH.4L2.B1 	0.00515859203927 	26.0
TDI.4L2.B1 	0.21 	999.0
TCTVB.4L2 	0.00557528141566 	26.0
TCLIA.4R2 	0.275 	999.0
TCLIB.6R2.B1 	0.194 	999.0
TCP.6L3.B1 	0.00360882364856 	14.0
TCSG.5L3.B1 	0.00292333476286 	17.6
TCSG.4R3.B1 	0.00202533182612 	17.6
TCSG.A5R3.B1 	0.00261659745101 	17.6
TCSG.B5R3.B1 	0.00295969648194 	17.6
TCLA.A5R3.B1 	0.0058445910381 	19.6
TCLA.B5R3.B1 	0.00542452505502 	19.6
TCLA.6R3.B1 	0.00501185494913 	19.6
TCLA.7R3.B1 	0.00358540555873 	19.6
TCTH.4L5.B1 	0.00892006903965 	10.0
TCTVA.4L5.B1 	0.00566781492314 	10.0
TCL.5R5.B1 	0.00295393181482 	10.0
TCDQA.A4R6.B 	0.00579337014675 	11.6
TCDQA.B4R6.B 	0.005858077122 	11.6
TCSG.4R6.B1 	0.00567406048646 	11.1
TCP.D6L7.B1 	0.00109366085717 	5.5
TCP.C6L7.B1 	0.00151675677865 	5.5
TCP.B6L7.B1 	0.00128066233537 	5.5
TCSG.A6L7.B1 	0.00239599316713 	10.0
TCSG.B5L7.B1 	0.00286343750677 	10.0
TCSG.A5L7.B1 	0.00292149591548 	10.0
TCSG.D4L7.B1 	0.00186525342842 	10.0
TCSG.B4L7.B1 	0.00265715954989 	10.0
TCSG.A4L7.B1 	0.00261217525793 	10.0
TCSG.A4R7.B1 	0.00262140787592 	10.0
TCSG.B5R7.B1 	0.0030015077135 	10.0
TCSG.D5R7.B1 	0.00301621335814 	10.0
TCSG.E5R7.B1 	0.00301988217418 	10.0
TCSG.6R7.B1 	0.00411846632949 	10.0
TCLA.A6R7.B1 	0.00196538002183 	12.6
TCLA.B6R7.B1 	0.00357667104093 	12.6
TCLA.C6R7.B1 	0.00349041330519 	12.6
TCLA.D6R7.B1 	0.00228405140691 	12.6
TCLA.A7R7.B1 	0.00227020843686 	12.6
TCRYO.8R7.B1 	0.00130150412277 	10.0
TCRYO.10R7.B 	0.00147322407005 	10.0
TCTH.4L8.B1 	0.00576294197064 	26.0
TCTVB.4L8 	0.0061751063348 	26.0
TCTH.4L1.B1 	0.00892006903965 	10.0
TCTVA.4L1.B1 	0.00566781492314 	10.0
