name	halfgap[m]	nsigma
TCL.4R1.B1 	0.00531639344029 	10.0
TCL.5R1.B1 	0.00295033865251 	10.0
TCL.6R1.B1 	0.000934862800287 	10.0
TCTH.4L2.B1 	0.00297029628292 	15.0
TCTVA.4L2.B1 	0.00319132569207 	15.0
TDI.4L2.B1 	0.21 	999.0
TCLIA.4R2 	0.28 	999.0
TCLIB.6R2.B1 	0.194 	999.0
TCP.6L3.B1 	0.00360887892883 	14.0
TCSG.5L3.B1 	0.00292334819373 	17.6
TCSG.4R3.B1 	0.00202533448344 	17.6
TCSG.A5R3.B1 	0.00261654214308 	17.6
TCSG.B5R3.B1 	0.00295968135261 	17.6
TCLA.A5R3.B1 	0.00584457066004 	19.6
TCLA.B5R3.B1 	0.0054245069309 	19.6
TCLA.6R3.B1 	0.00501194992447 	19.6
TCLA.7R3.B1 	0.00358539392918 	19.6
TCTH.4L5.B1 	0.00990126838556 	11.1
TCTVA.4L5.B1 	0.00629125623523 	11.1
TCL.4R5.B1 	0.00531639344124 	10.0
TCL.5R5.B1 	0.00295394068036 	10.0
TCL.6R5.B1 	0.000836644804666 	10.0
TCDQA.A4R6.B 	0.00548207792548 	11.1
TCDQA.B4R6.B 	0.00554368323812 	11.1
TCDQA.C4R6.B 	0.00560557521252 	11.1
TCSG.4R6.B1 	0.0054184756 	10.6
TCP.D6L7.B1 	0.00109366327952 	5.5
TCP.C6L7.B1 	0.00151675041608 	5.5
TCP.B6L7.B1 	0.00128066993932 	5.5
TCSG.A6L7.B1 	0.00227625143539 	9.5
TCSG.B5L7.B1 	0.00272029624943 	9.5
TCSG.A5L7.B1 	0.00277541182437 	9.5
TCSG.D4L7.B1 	0.00177198447549 	9.5
TCSG.B4L7.B1 	0.00252429865974 	9.5
TCSG.A4L7.B1 	0.00248160202177 	9.5
TCSG.A4R7.B1 	0.00249030660462 	9.5
TCSG.B5R7.B1 	0.00285137075295 	9.5
TCSG.D5R7.B1 	0.00286542513609 	9.5
TCSG.E5R7.B1 	0.00286891143705 	9.5
TCSG.6R7.B1 	0.00391253217375 	9.5
TCLA.A6R7.B1 	0.00188738094571 	12.1
TCLA.B6R7.B1 	0.00343473856609 	12.1
TCLA.C6R7.B1 	0.00335189343705 	12.1
TCLA.D6R7.B1 	0.00219341182768 	12.1
TCLA.A7R7.B1 	0.00218012636673 	12.1
TCTH.4L8.B1 	0.00332477382406 	15.0
TCTVA.4L8.B1 	0.0038286741098 	15.0
TCTH.4L1.B1 	0.00990126843271 	11.1
TCTVA.4L1.B1 	0.0062912562471 	11.1
