name	halfgap[m]	nsigma
TCL.5R1.B1 	0.00295033791018 	10.0
TCTH.4L2.B1 	0.00515859203927 	26.0
TDI.4L2.B1 	0.21 	999.0
TCTVB.4L2 	0.00557528141566 	26.0
TCLIA.4R2 	0.275 	999.0
TCLIB.6R2.B1 	0.194 	999.0
TCP.6L3.B1 	0.00309327741305 	12.0
TCSG.5L3.B1 	0.00259113763072 	15.6
TCSG.4R3.B1 	0.00179518048224 	15.6
TCSG.A5R3.B1 	0.00231925683158 	15.6
TCSG.B5R3.B1 	0.00262336733626 	15.6
TCLA.A5R3.B1 	0.00524820419748 	17.6
TCLA.B5R3.B1 	0.00487100209022 	17.6
TCLA.6R3.B1 	0.00450044117881 	17.6
TCLA.7R3.B1 	0.00321954784866 	17.6
TCTH.4L5.B1 	0.00892006903965 	10.0
TCTVA.4L5.B1 	0.00566781492314 	10.0
TCL.5R5.B1 	0.00295393181482 	10.0
TCDQA.A4R6.B 	0.00654251283814 	13.1
TCDQA.B4R6.B 	0.00661558709467 	13.1
TCSG.4R6.B1 	0.00644082541706 	12.6
TCP.D6L7.B1 	0.00109366085717 	5.5
TCP.C6L7.B1 	0.00151675677865 	5.5
TCP.B6L7.B1 	0.00128066233537 	5.5
TCSG.A6L7.B1 	0.0027553921422 	11.5
TCSG.B5L7.B1 	0.00329295313279 	11.5
TCSG.A5L7.B1 	0.0033597203028 	11.5
TCSG.D4L7.B1 	0.00214504144269 	11.5
TCSG.B4L7.B1 	0.00305573348237 	11.5
TCSG.A4L7.B1 	0.00300400154662 	11.5
TCSG.A4R7.B1 	0.00301461905731 	11.5
TCSG.B5R7.B1 	0.00345173387052 	11.5
TCSG.D5R7.B1 	0.00346864536186 	11.5
TCSG.E5R7.B1 	0.0034728645003 	11.5
TCSG.6R7.B1 	0.00473623627891 	11.5
TCLA.A6R7.B1 	0.00219935383395 	14.1
TCLA.B6R7.B1 	0.00400246521247 	14.1
TCLA.C6R7.B1 	0.00390593869866 	14.1
TCLA.D6R7.B1 	0.00255596228868 	14.1
TCLA.A7R7.B1 	0.00254047134602 	14.1
TCRYO.8R7.B1 	0.00130150412277 	10.0
TCRYO.10R7.B 	0.00147322407005 	10.0
TCTH.4L8.B1 	0.00576294197064 	26.0
TCTVB.4L8 	0.0061751063348 	26.0
TCTH.4L1.B1 	0.00892006903965 	10.0
TCTVA.4L1.B1 	0.00566781492314 	10.0
