name	halfgap[m]	nsigma
TCL.5R1.B1 	0.00303659985732 	10.4
TCTH.4L2.B1 	0.00170611869858 	8.59
TDI.4L2.B1 	0.196 	932.0
TCTVB.4L2 	0.00490289065313 	8.59
TCLIA.4R2 	0.256 	932.0
TCLIB.6R2.B1 	0.181 	932.0
TCP.6L3.B1 	0.00399588712749 	15.5
TCSG.5L3.B1 	0.00308135164287 	18.6
TCSG.4R3.B1 	0.00214649051584 	18.6
TCSG.A5R3.B1 	0.0027852754816 	18.6
TCSG.B5R3.B1 	0.00315096695684 	18.6
TCLA.A5R3.B1 	0.00613937593653 	20.7
TCLA.B5R3.B1 	0.0057732299876 	20.7
TCLA.6R3.B1 	0.0052392164295 	20.7
TCLA.7R3.B1 	0.00384573355844 	20.7
TCTH.4L5.B1 	0.00764952446193 	8.59
TCTVA.4L5.B1 	0.00490350415518 	8.59
TCL.5R5.B1 	0.00304038270769 	10.4
TCDQA.A4R6.B 	0.0041418427194 	8.28
TCDQA.B4R6.B 	0.00418814725558 	8.28
TCSG.4R6.B1 	0.00397930095768 	7.76
TCP.D6L7.B1 	0.00188927363222 	6.21
TCP.C6L7.B1 	0.00202986581533 	6.21
TCP.B6L7.B1 	0.00201036219789 	6.21
TCSG.A6L7.B1 	0.00267993944201 	7.25
TCSG.B5L7.B1 	0.00260715663861 	7.25
TCSG.A5L7.B1 	0.0026681234127 	7.25
TCSG.D4L7.B1 	0.00208479378186 	7.25
TCSG.B4L7.B1 	0.00191027687793 	7.25
TCSG.A4L7.B1 	0.00163244368771 	7.25
TCSG.A4R7.B1 	0.00159032372162 	7.25
TCSG.B5R7.B1 	0.0017741463374 	7.25
TCSG.D5R7.B1 	0.00184773936159 	7.25
TCSG.E5R7.B1 	0.00194941195615 	7.25
TCSG.6R7.B1 	0.0031350093495 	7.25
TCLA.A6R7.B1 	0.00197668037529 	10.4
TCLA.B6R7.B1 	0.00314539646242 	10.4
TCLA.C6R7.B1 	0.00468048559911 	10.4
TCLA.D6R7.B1 	0.00202859616041 	10.4
TCLA.A7R7.B1 	0.00202236170893 	10.4
TCRYO.8R7.B1 	0.00135356428768 	10.4
TCRYO.10R7.B 	0.00153215303285 	10.4
TCTH.4L8.B1 	0.00190832481065 	8.59
TCTVB.4L8 	0.00203943189084 	8.59
TCTH.4L1.B1 	0.00764960565783 	8.59
TCTVA.4L1.B1 	0.00490289065313 	8.59
