name	halfgap[m]	nsigma
TCL.5R1.B1 	0.00303641714318 	10.4
TCTH.4L2.B1 	0.00170602061157 	8.59
TDI.4L2.B1 	0.196 	932.0
TCTVB.4L2 	0.00490373264121 	8.59
TCLIA.4R2 	0.256 	932.0
TCLIB.6R2.B1 	0.181 	932.0
TCP.6L3.B1 	0.00399564866254 	15.5
TCSG.5L3.B1 	0.0030812116368 	18.6
TCSG.4R3.B1 	0.00214643604795 	18.6
TCSG.A5R3.B1 	0.00278523255772 	18.6
TCSG.B5R3.B1 	0.00315092169234 	18.6
TCLA.A5R3.B1 	0.00614044781151 	20.7
TCLA.B5R3.B1 	0.00577296189116 	20.7
TCLA.6R3.B1 	0.00523916006077 	20.7
TCLA.7R3.B1 	0.00384582512071 	20.7
TCTH.4L5.B1 	0.00764917452411 	8.59
TCTVA.4L5.B1 	0.00490356165608 	8.59
TCL.5R5.B1 	0.00304020490766 	10.4
TCDQA.A4R6.B 	0.00414182048105 	8.28
TCDQA.B4R6.B 	0.00418812120772 	8.28
TCSG.4R6.B1 	0.00397927211493 	7.76
TCP.D6L7.B1 	0.0020700919553 	6.21
TCP.C6L7.B1 	0.00147512924601 	6.21
TCP.B6L7.B1 	0.0019746319896 	6.21
TCSG.A6L7.B1 	0.00285632529089 	7.25
TCSG.B5L7.B1 	0.00311435987081 	7.25
TCSG.A5L7.B1 	0.00317004860622 	7.25
TCSG.D4L7.B1 	0.00214146985236 	7.25
TCSG.B4L7.B1 	0.00228160768905 	7.25
TCSG.A4L7.B1 	0.00170965942981 	7.25
TCSG.A4R7.B1 	0.00162772125999 	7.25
TCSG.B5R7.B1 	0.00184833836917 	7.25
TCSG.D5R7.B1 	0.00203603354711 	7.25
TCSG.E5R7.B1 	0.0021367402721 	7.25
TCSG.6R7.B1 	0.00339573349981 	7.25
TCLA.A6R7.B1 	0.00241008840381 	10.4
TCLA.B6R7.B1 	0.00359854300106 	10.4
TCLA.C6R7.B1 	0.00466647035371 	10.4
TCLA.D6R7.B1 	0.00250511980423 	10.4
TCLA.A7R7.B1 	0.00253099515035 	10.4
TCRYO.8R7.B1 	0.00135356428768 	10.4
TCRYO.10R7.B 	0.00153215303285 	10.4
TCTH.4L8.B1 	0.00190843908394 	8.59
TCTVB.4L8 	0.00203905927721 	8.59
TCTH.4L1.B1 	0.00764918369389 	8.59
TCTVA.4L1.B1 	0.00490373264121 	8.59
