name	halfgap[m]	nsigma
TCL.5R1.B1 	0.00306243222446 	10.4
TCTH.4L2.B1 	0.00252945123155 	8.59
TDI.4L2.B1 	0.196 	932.0
TCTVB.4L2 	0.00589468070412 	8.59
TCLIA.4R2 	0.256 	932.0
TCLIB.6R2.B1 	0.181 	932.0
TCP.6L3.B1 	0.004564201873 	15.5
TCSG.5L3.B1 	0.0054770422476 	18.6
TCSG.4R3.B1 	0.0054770422476 	18.6
TCSG.A5R3.B1 	0.00577897438762 	18.6
TCSG.B5R3.B1 	0.00593219716928 	18.6
TCLA.A5R3.B1 	0.0142048766677 	20.7
TCLA.B5R3.B1 	0.00609541798523 	20.7
TCLA.6R3.B1 	0.00609541798523 	20.7
TCLA.7R3.B1 	0.00609541798523 	20.7
TCTH.4L5.B1 	0.00252945123155 	8.59
TCTVA.4L5.B1 	0.00589468070412 	8.59
TCL.5R5.B1 	0.00306243222446 	10.4
TCDQA.A4R6.B 	0.00243816719409 	8.28
TCDQA.B4R6.B 	0.00243816719409 	8.28
TCSG.4R6.B1 	0.00228504558287 	7.76
TCP.D6L7.B1 	0.0042614630003 	6.21
TCP.C6L7.B1 	0.00182862539557 	6.21
TCP.B6L7.B1 	0.00357997789225 	6.21
TCSG.A6L7.B1 	0.0035383967501 	7.25
TCSG.B5L7.B1 	0.00342077344748 	7.25
TCSG.A5L7.B1 	0.00362559895493 	7.25
TCSG.D4L7.B1 	0.00497513804747 	7.25
TCSG.B4L7.B1 	0.00213486861802 	7.25
TCSG.A4L7.B1 	0.0038465667513 	7.25
TCSG.A4R7.B1 	0.00388753399392 	7.25
TCSG.B5R7.B1 	0.00351912879811 	7.25
TCSG.D5R7.B1 	0.00410997063264 	7.25
TCSG.E5R7.B1 	0.00402932584514 	7.25
TCSG.6R7.B1 	0.00213522903828 	7.25
TCLA.A6R7.B1 	0.00713674963013 	10.4
TCLA.B6R7.B1 	0.00306243222446 	10.4
TCLA.C6R7.B1 	0.00713674963013 	10.4
TCLA.D6R7.B1 	0.00306243222446 	10.4
TCLA.A7R7.B1 	0.00306243222446 	10.4
TCRYO.8R7.B1 	0.00306243222446 	10.4
TCRYO.10R7.B 	0.00306243222446 	10.4
TCTH.4L8.B1 	0.00252945123155 	8.59
TCTVB.4L8 	0.00589468070412 	8.59
TCTH.4L1.B1 	0.00252945123155 	8.59
TCTVA.4L1.B1 	0.00589468070412 	8.59
